Timestamp,Zone,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,RotX,RotY,RotZ,MagX,MagY,MagZ
2025-11-25 22:52:58.773,1,-0.14,0.67,11.5,1.36,2.15,-0.01,0.04,-0.03,-0.59,-21.77,4.13,-37.11
2025-11-25 22:53:00.789,1,0.48,0.48,13.64,0.43,1.13,0.25,0.05,-0.02,-0.57,-23.1,2.87,-36.23
2025-11-25 22:53:02.223,1,-1.1,0.87,14.88,-0.12,0.08,0.24,0.04,-0.03,-0.57,-20.61,4.74,-36.99
2025-11-25 22:53:08.071,1,-1.16,1.68,8.95,0.26,0.68,-0.03,0.1,0.0,-0.54,-16.78,3.41,-41.55
2025-11-25 22:53:10.944,1,-0.3,1.1,10.04,-0.19,-0.18,0.06,0.09,-0.01,-0.53,-19.24,1.97,-37.99
2025-11-25 22:53:12.142,1,-1.22,1.96,10.5,-0.0,0.18,-0.03,0.11,0.01,-0.53,-22.18,-2.23,-30.06
2025-11-25 22:53:13.619,1,-1.79,1.81,8.15,0.22,0.26,-0.04,0.12,0.01,-0.52,-14.98,2.59,-40.93
2025-11-25 22:53:15.253,1,-0.85,1.86,10.14,0.17,0.28,-0.02,0.12,0.01,-0.52,-15.3,1.09,-41.12
2025-11-25 22:53:17.199,1,-1.54,2.29,10.02,0.13,0.07,0.09,0.12,0.01,-0.52,-14.29,1.97,-41.16
2025-11-25 22:53:19.869,1,-1.39,2.13,9.74,0.08,0.4,-0.07,0.13,0.01,-0.48,-12.62,-0.64,-38.36
2025-11-25 22:53:21.282,1,-1.98,2.34,8.27,0.03,0.42,-0.03,0.14,0.02,-0.48,-14.79,-2.94,-32.48
2025-11-25 22:53:22.660,1,-1.95,1.92,7.92,-0.01,0.44,-0.02,0.15,0.02,-0.48,-9.45,1.18,-39.64
2025-11-25 22:53:24.285,1,-1.54,2.4,8.97,0.16,0.39,-0.08,0.15,0.02,-0.48,-10.2,0.45,-39.68
2025-11-25 22:53:25.859,1,-2.41,2.73,9.52,0.08,0.13,-0.02,0.15,0.02,-0.48,-10.31,0.66,-37.84
2025-11-25 22:53:28.033,1,-1.52,2.32,9.75,0.13,0.47,-0.05,0.15,0.02,-0.48,-9.75,0.9,-39.77
2025-11-25 22:53:30.191,1,-1.36,2.2,9.3,0.11,0.55,-0.03,0.15,0.02,-0.49,-10.14,0.47,-38.46
2025-11-25 22:53:31.165,1,-1.65,2.29,9.51,0.1,0.49,-0.06,0.15,0.02,-0.48,-10.99,-0.24,-38.55
2025-11-25 22:53:34.165,1,-1.65,1.86,8.95,0.0,0.17,-0.03,0.14,0.01,-0.48,-12.47,0.86,-36.26
2025-11-25 22:53:36.498,1,-1.8,2.62,9.01,0.11,0.35,-0.06,0.15,0.01,-0.49,-10.46,0.38,-37.82
2025-11-26 19:33:08.212,1,0.4,5.96,7.85,0.53,0.25,-0.17,0.22,-0.24,-0.68,-58.01,-30.39,-35.74
2025-11-26 19:33:11.405,1,-0.42,6.2,7.25,0.05,0.12,0.04,0.26,-0.23,-0.69,-40.48,-31.01,-32.74
2025-11-26 19:33:13.430,1,-1.09,6.09,8.38,0.02,-0.27,0.03,0.27,-0.21,-0.7,-39.81,-29.63,-33.86
2025-11-26 19:33:15.991,1,-1.39,6.17,7.26,0.22,0.04,0.18,0.28,-0.22,-0.7,-36.99,-29.59,-29.27
2025-11-26 19:33:17.470,1,-0.56,6.42,7.42,0.04,-0.26,-0.06,0.27,-0.23,-0.69,-35.23,-29.25,-32.48
2025-11-26 19:33:42.926,1,-1.49,6.93,8.38,-0.2,0.11,0.0,0.37,0.17,0.2,32.53,28.16,-53.94
2025-11-26 19:33:48.674,1,-2.44,6.82,6.96,0.15,0.18,0.03,0.37,0.18,0.18,32.63,29.42,-55.43
2025-11-26 19:33:50.590,1,-2.87,6.67,8.32,-0.09,0.08,-0.05,0.37,0.19,0.18,33.56,29.33,-56.64
2025-11-26 19:33:56.498,1,-2.42,6.81,7.86,0.08,0.36,0.02,0.37,0.21,0.21,37.67,29.93,-57.56
2025-11-26 19:33:58.547,1,-3.18,7.21,6.69,0.1,0.25,-0.01,0.38,0.24,0.2,39.62,28.24,-55.73
2025-11-26 19:34:00.778,1,-2.59,6.94,7.13,0.2,0.51,-0.1,0.36,0.21,0.19,37.13,31.59,-59.1
2025-11-26 19:34:02.879,1,-2.86,6.91,8.16,0.0,0.22,-0.09,0.37,0.24,0.21,40.71,30.28,-56.21
2025-11-26 19:34:04.978,1,-4.4,6.99,6.22,0.09,0.38,0.03,0.36,0.26,0.18,42.3,30.56,-59.06
2025-11-26 19:34:07.054,1,-3.77,6.63,6.92,0.34,0.53,-0.03,0.35,0.24,0.18,39.9,32.59,-63.11
2025-11-26 19:34:09.661,1,-3.37,6.87,5.92,0.35,0.61,0.13,0.36,0.21,0.16,37.67,31.52,-58.95
2025-11-26 19:34:11.769,1,-3.5,6.6,7.85,-0.02,0.22,0.03,0.36,0.25,0.17,40.39,30.69,-59.25
2025-11-26 19:34:14.851,1,-4.13,6.95,6.91,0.43,0.55,-0.01,0.35,0.3,0.21,48.83,32.64,-60.28
2025-11-26 19:34:17.134,1,-3.98,6.56,7.39,0.28,0.45,-0.06,0.35,0.26,0.18,43.11,32.29,-61.76
2025-11-26 19:34:20.282,1,-4.01,6.76,7.46,0.36,0.46,-0.07,0.34,0.29,0.21,42.96,31.61,-57.36
2025-11-26 19:34:25.023,1,-3.82,7.1,5.64,0.46,0.66,0.08,0.36,0.29,0.2,45.92,31.91,-56.87
2025-11-26 19:34:28.215,1,-2.97,7.35,6.23,0.68,0.68,0.06,0.4,0.25,0.2,41.61,28.95,-55.73
2025-11-26 19:34:32.685,1,-2.19,7.76,6.47,0.26,0.47,0.06,0.42,0.17,0.16,27.09,24.21,-50.08
2025-11-26 19:34:34.759,1,-2.21,7.84,5.84,0.31,0.49,0.09,0.42,0.2,0.17,34.97,26.78,-53.19
2025-11-26 19:34:36.862,1,-1.96,8.01,5.43,0.35,0.46,0.06,0.43,0.17,0.16,30.38,25.05,-50.83
2025-11-26 19:34:39.729,1,-1.58,8.07,6.29,0.19,0.4,-0.03,0.46,0.14,0.14,28.56,23.91,-48.28
2025-11-26 19:34:41.892,1,-2.03,8.04,5.38,0.17,0.4,0.09,0.45,0.16,0.15,30.0,24.62,-50.4
2025-11-26 19:34:43.977,1,-1.95,8.19,5.37,0.38,0.64,0.07,0.46,0.18,0.15,29.74,23.57,-49.01
2025-11-26 19:34:48.084,1,-2.16,7.84,6.62,0.12,0.32,0.06,0.44,0.2,0.17,33.15,24.11,-50.1
2025-11-26 19:34:51.964,1,-2.12,8.03,5.11,0.36,0.62,0.09,0.44,0.21,0.18,33.56,24.62,-49.26
2025-11-26 19:34:55.175,1,-3.31,7.59,4.94,0.49,0.96,0.1,0.4,0.24,0.18,38.49,28.59,-56.33
2025-11-26 19:35:00.680,1,-2.68,7.13,6.99,0.12,0.41,0.11,0.38,0.22,0.19,37.43,29.44,-56.74
2025-11-26 19:35:07.847,1,-3.03,7.11,6.88,0.25,0.31,-0.08,0.39,0.24,0.2,40.58,30.19,-56.33
