Timestamp,Zone,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,RotX,RotY,RotZ,MagX,MagY,MagZ
2025-12-02 10:15:55.659,7,-1.42,4.47,11.97,-0.18,-0.26,-0.94,0.14,-0.14,-0.89,31.8,-22.99,-73.39
2025-11-24 14:36:56.721,4,0.46,4.29,10.49,0.01,0.0,-0.11,0.13,0.2,0.75,13.99,-15.41,-23.96
2025-11-24 09:15:20.052,2,-1.26,6.84,5.9,-0.24,0.26,-0.08,0.35,0.1,0.11,12.09,-0.3,-45.51
2025-11-24 09:28:14.552,4,4.2,5.67,8.92,0.03,0.27,-0.04,0.27,0.18,0.88,4.39,-27.84,-25.67
2025-12-03 16:12:58.503,2,-4.42,5.35,8.62,0.18,-0.23,0.14,0.34,-0.22,-0.89,4.41,-32.34,-10.82
2025-11-30 11:52:37.321,2,-4.36,8.59,-0.08,-0.37,-0.58,-0.57,0.65,-0.27,-0.57,-3.47,-90.51,-141.49
2025-11-24 14:55:02.199,1,-2.44,4.77,6.21,0.98,-0.32,-0.53,0.37,0.19,-0.29,15.19,-10.88,-35.51
2025-11-24 09:48:26.872,9,-1.88,2.13,10.96,-0.36,0.04,-0.18,0.03,0.17,0.63,37.14,-7.44,-36.45
2025-11-24 09:23:32.615,9,-1.64,4.32,5.7,0.03,2.88,-1.26,0.21,-0.06,-0.6,-6.9,-12.56,-37.29
2025-11-30 12:18:09.667,6,-4.83,5.59,7.18,-0.12,-0.54,0.21,-0.3,0.28,0.91,16.05,-44.48,63.06
2025-11-30 13:32:57.307,2,-7.41,5.88,5.04,0.5,0.46,-0.18,0.15,0.55,0.37,-25.22,-46.03,108.43
2025-11-30 12:16:01.618,4,-2.4,8.35,5.02,0.38,-0.5,-0.14,-0.01,0.47,0.84,58.86,-27.58,111.56
2025-11-30 13:27:53.174,4,-5.66,7.55,6.84,-0.29,0.53,-0.5,0.27,0.42,0.14,39.92,-36.39,107.55
2025-11-24 09:47:24.368,9,-0.46,3.45,9.4,-0.08,0.13,-0.02,0.13,0.14,0.68,26.08,-16.13,-38.03
2025-11-24 09:28:28.716,3,-6.08,3.31,8.19,0.25,-1.08,0.46,-0.16,0.27,0.86,31.74,-18.09,-21.98
2025-11-24 09:36:12.175,9,-2.54,2.92,9.08,0.61,-0.46,-0.14,-0.07,0.18,0.91,19.86,-19.93,-26.98
2025-11-24 17:12:17.791,0,-2.46,3.33,8.56,-0.33,0.03,0.0,0.0,0.21,0.61,18.32,-8.25,-29.04
2025-11-24 14:54:35.981,7,-5.96,3.58,6.26,-1.18,-0.12,0.1,-0.02,0.33,0.53,29.85,-3.58,-23.44
2025-11-24 14:56:40.683,7,-4.83,4.18,8.32,0.02,-0.44,-0.48,-0.01,0.39,0.58,27.02,-14.04,-19.2
